, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
83,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,BOS @ LAL,BOS,LAL,"Monday, December 25",3,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
84,,Anthony Davis,Davis REBOUND (Off:5 Def:5),Off,BOS @ LAL,BOS,LAL,"Monday, December 25",3,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
85,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,CHA @ LAL,CHA,LAL,"Thursday, December 28",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
86,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,CHA @ LAL,CHA,LAL,"Thursday, December 28",2,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
87,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ MIN,LAL,MIN,"Saturday, December 30",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
88,,Anthony Davis,Davis REBOUND (Off:2 Def:0),Off,LAL @ MIN,LAL,MIN,"Saturday, December 30",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
89,,Anthony Davis,Davis REBOUND (Off:3 Def:2),Off,LAL @ MIN,LAL,MIN,"Saturday, December 30",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
90,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,LAL @ MIN,LAL,MIN,"Saturday, December 30",2,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
91,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,LAL @ NOP,LAL,NOP,"Sunday, December 31",1,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
92,,Anthony Davis,Davis REBOUND (Off:2 Def:7),Off,LAL @ NOP,LAL,NOP,"Sunday, December 31",4,https://videos.nba.com/nba/pbp/media/2023/12/23/0022300397/596/f4573d0e-0640-3184-a427-b75ce213b60f_1280x720.mp4
93,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,MIA @ LAL,MIA,LAL,"Wednesday, January 3",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300475/30/93c15b55-1d1f-a064-3fff-f182c768ee72_1280x720.mp4
94,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,MIA @ LAL,MIA,LAL,"Wednesday, January 3",1,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300475/115/d258136b-0b66-54cc-ab2a-9dcbc96584d2_1280x720.mp4
95,,Anthony Davis,Davis REBOUND (Off:3 Def:10),Off,MIA @ LAL,MIA,LAL,"Wednesday, January 3",3,https://videos.nba.com/nba/pbp/media/2024/01/03/0022300475/439/cfb1f931-e98b-a0e5-e3ce-df5d42329bad_1280x720.mp4
96,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,MEM @ LAL,MEM,LAL,"Friday, January 5",1,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300491/130/b344c625-b9ba-9197-8090-69630ccf70ec_1280x720.mp4
97,,Anthony Davis,Davis REBOUND (Off:2 Def:0),Off,MEM @ LAL,MEM,LAL,"Friday, January 5",2,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300491/281/fd4f9167-d497-3390-0e27-2ff8797d5c80_1280x720.mp4
98,,Anthony Davis,Davis REBOUND (Off:3 Def:0),Off,MEM @ LAL,MEM,LAL,"Friday, January 5",2,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300491/290/96dea34d-0cc9-9318-3ce9-f8fd6fb37915_1280x720.mp4
99,,Anthony Davis,Davis REBOUND (Off:1 Def:5),Off,LAC @ LAL,LAC,LAL,"Sunday, January 7",2,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300505/267/b78c6f20-2fc1-edcf-6c15-4843a62ca5cc_1280x720.mp4
100,,Anthony Davis,Davis REBOUND (Off:1 Def:7),Off,TOR @ LAL,TOR,LAL,"Tuesday, January 9",3,https://videos.nba.com/nba/pbp/media/2024/01/09/0022300516/353/9567150e-7415-5f5a-11f6-a00c92fa5fc9_1280x720.mp4
101,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,LAL @ UTA,LAL,UTA,"Saturday, January 13",1,https://videos.nba.com/nba/pbp/media/2024/01/13/0022300549/119/df367737-4873-3854-5415-b156c15faedc_1280x720.mp4
102,,Anthony Davis,Davis REBOUND (Off:2 Def:8),Off,LAL @ UTA,LAL,UTA,"Saturday, January 13",2,https://videos.nba.com/nba/pbp/media/2024/01/13/0022300549/339/844abcea-e4f1-6632-bffe-f6c2854684db_1280x720.mp4
103,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,OKC @ LAL,OKC,LAL,"Monday, January 15",1,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300565/31/6a45c741-46c2-e08b-4122-b13c013944bf_1280x720.mp4
104,,Anthony Davis,Davis REBOUND (Off:2 Def:6),Off,OKC @ LAL,OKC,LAL,"Monday, January 15",1,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300565/161/2a9bd7c0-9df7-823d-3223-399f957b4f6c_1280x720.mp4
105,,Anthony Davis,Davis REBOUND (Off:3 Def:9),Off,OKC @ LAL,OKC,LAL,"Monday, January 15",3,https://videos.nba.com/nba/pbp/media/2024/01/15/0022300565/361/f60e85b9-2d21-fb0a-aeb9-d4c9ccedd974_1280x720.mp4
106,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,DAL @ LAL,DAL,LAL,"Wednesday, January 17",1,https://videos.nba.com/nba/pbp/media/2024/01/17/0022300577/87/e058bbf0-0be5-8c5e-a09a-fc1b3905a52f_1280x720.mp4
107,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,DAL @ LAL,DAL,LAL,"Wednesday, January 17",2,https://videos.nba.com/nba/pbp/media/2024/01/17/0022300577/258/79450d7f-51cf-2ce6-9363-bb5946f903bd_1280x720.mp4
108,,Anthony Davis,Davis REBOUND (Off:3 Def:5),Off,DAL @ LAL,DAL,LAL,"Wednesday, January 17",2,https://videos.nba.com/nba/pbp/media/2024/01/17/0022300577/318/11148b2b-63d2-4852-724d-550dfeea7a82_1280x720.mp4
109,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,DAL @ LAL,DAL,LAL,"Wednesday, January 17",3,https://videos.nba.com/nba/pbp/media/2024/01/17/0022300577/351/b51b104c-feb6-b541-0c15-7a9c9ad60861_1280x720.mp4
110,,Anthony Davis,Davis REBOUND (Off:5 Def:6),Off,DAL @ LAL,DAL,LAL,"Wednesday, January 17",3,https://videos.nba.com/nba/pbp/media/2024/01/17/0022300577/456/f69952f2-6df8-7b19-b62a-1eb712c1cbf4_1280x720.mp4
111,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,BKN @ LAL,BKN,LAL,"Friday, January 19",1,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300591/55/e18e7517-7970-63cf-9e07-bfe7ca96ee38_1280x720.mp4
112,,Anthony Davis,Davis REBOUND (Off:2 Def:5),Off,BKN @ LAL,BKN,LAL,"Friday, January 19",2,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300591/271/dafe0455-2c01-2cfd-2b5c-e45f1c9c525d_1280x720.mp4
113,,Anthony Davis,Davis REBOUND (Off:3 Def:6),Off,BKN @ LAL,BKN,LAL,"Friday, January 19",3,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300591/341/67113899-e757-7dc7-f85c-fc7f944ce60c_1280x720.mp4
114,,Anthony Davis,Davis REBOUND (Off:4 Def:6),Off,BKN @ LAL,BKN,LAL,"Friday, January 19",3,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300591/347/cb7aceae-8e8b-7ead-846b-758ae46694f3_1280x720.mp4
115,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,POR @ LAL,POR,LAL,"Sunday, January 21",1,https://videos.nba.com/nba/pbp/media/2024/01/21/0022300605/8/0cf3de9e-dd51-9020-03f2-fbef7a6051f9_1280x720.mp4
116,,Anthony Davis,Davis REBOUND (Off:2 Def:5),Off,POR @ LAL,POR,LAL,"Sunday, January 21",2,https://videos.nba.com/nba/pbp/media/2024/01/21/0022300605/279/c0f37e71-39ab-ca11-3184-a656176a6621_1280x720.mp4
117,,Anthony Davis,Davis REBOUND (Off:3 Def:6),Off,POR @ LAL,POR,LAL,"Sunday, January 21",3,https://videos.nba.com/nba/pbp/media/2024/01/21/0022300605/327/3b55f309-0f95-a77e-9cfe-949d759394a9_1280x720.mp4
118,,Anthony Davis,Davis REBOUND (Off:1 Def:5),Off,LAL @ LAC,LAL,LAC,"Tuesday, January 23",2,https://videos.nba.com/nba/pbp/media/2024/01/23/0022300618/297/81f63ccc-b3cb-121c-24f0-37ad22b25037_1280x720.mp4
119,,Anthony Davis,Davis REBOUND (Off:2 Def:5),Off,LAL @ LAC,LAL,LAC,"Tuesday, January 23",3,https://videos.nba.com/nba/pbp/media/2024/01/23/0022300618/342/b2f394f8-485d-bae5-3c81-0cbda846b77b_1280x720.mp4
120,,Anthony Davis,Davis REBOUND (Off:3 Def:6),Off,LAL @ LAC,LAL,LAC,"Tuesday, January 23",3,https://videos.nba.com/nba/pbp/media/2024/01/23/0022300618/386/52826293-07fd-43af-eae2-0240bc232fcc_1280x720.mp4
121,,Anthony Davis,Davis REBOUND (Off:4 Def:6),Off,LAL @ LAC,LAL,LAC,"Tuesday, January 23",3,https://videos.nba.com/nba/pbp/media/2024/01/23/0022300618/423/729f9c6f-aaea-ee34-9692-47ce28c60757_1280x720.mp4
122,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,CHI @ LAL,CHI,LAL,"Thursday, January 25",1,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300633/62/03cc4a0f-3de2-f1f4-361f-47eef694a8e6_1280x720.mp4
123,,Anthony Davis,Davis REBOUND (Off:2 Def:1),Off,CHI @ LAL,CHI,LAL,"Thursday, January 25",1,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300633/64/227061ec-4e66-86a0-fc2c-35737e21093d_1280x720.mp4
124,,Anthony Davis,Davis REBOUND (Off:3 Def:1),Off,CHI @ LAL,CHI,LAL,"Thursday, January 25",1,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300633/115/0153b1a9-5732-ac6c-ac83-69229b30e1dd_1280x720.mp4
125,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,CHI @ LAL,CHI,LAL,"Thursday, January 25",3,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300633/401/34e4835f-1816-b72b-1715-f7e463c13b05_1280x720.mp4
126,,Anthony Davis,Davis REBOUND (Off:5 Def:5),Off,CHI @ LAL,CHI,LAL,"Thursday, January 25",4,https://videos.nba.com/nba/pbp/media/2024/01/25/0022300633/600/caca76b7-3970-2142-bdaa-43c8e2ada29f_1280x720.mp4
127,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ GSW,LAL,GSW,"Saturday, January 27",1,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300650/8/f66466f5-2507-6208-51d2-c9d56eeed1d1_1280x720.mp4
128,,Anthony Davis,Davis REBOUND (Off:2 Def:0),Off,LAL @ GSW,LAL,GSW,"Saturday, January 27",1,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300650/42/643ba2b7-74df-6a81-7e7a-fd93cfbe8204_1280x720.mp4
129,,Anthony Davis,Davis REBOUND (Off:3 Def:7),Off,LAL @ GSW,LAL,GSW,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2024/01/27/0022300650/651/2f93f8f1-8633-38d2-2405-be469822299f_1280x720.mp4
130,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,LAL @ HOU,LAL,HOU,"Monday, January 29",2,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300662/342/4aae928f-4ab2-9e55-8c4f-42f55776b38f_1280x720.mp4
131,,Anthony Davis,Davis REBOUND (Off:2 Def:3),Off,LAL @ HOU,LAL,HOU,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300662/363/4bf4c7b0-191a-fdd3-a87d-0f624bfd94f2_1280x720.mp4
132,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,LAL @ NYK,LAL,NYK,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/46/0239e85a-9838-8987-4cd8-beb6c4b2ad6e_1280x720.mp4
133,,Anthony Davis,Davis REBOUND (Off:2 Def:3),Off,LAL @ NYK,LAL,NYK,"Saturday, February 3",1,https://videos.nba.com/nba/pbp/media/2024/02/03/0022300701/48/f7adc953-5518-a4d4-d9a5-8811b0205285_1280x720.mp4
134,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ CHA,LAL,CHA,"Monday, February 5",1,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/55/b9536c58-3282-cbd5-9600-fb43357fdcd6_1280x720.mp4
135,,Anthony Davis,Davis REBOUND (Off:2 Def:11),Off,LAL @ CHA,LAL,CHA,"Monday, February 5",4,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/538/f752f182-1159-aca8-9590-381db5d65bb6_1280x720.mp4
136,,Anthony Davis,Davis REBOUND (Off:3 Def:11),Off,LAL @ CHA,LAL,CHA,"Monday, February 5",4,https://videos.nba.com/nba/pbp/media/2024/02/05/0022300713/565/f19e62c9-69a3-af81-e042-edc8548ee6a6_1280x720.mp4
137,,Anthony Davis,Davis REBOUND (Off:1 Def:1),Off,DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2024/02/08/0022300740/137/6171f157-c1eb-d32b-8d92-7827f92db604_1280x720.mp4
138,,Anthony Davis,Davis REBOUND (Off:2 Def:7),Off,DET @ LAL,DET,LAL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/248/537e4166-8365-b242-42dc-c32c8c4ae4ce_1280x720.mp4
139,,Anthony Davis,Davis REBOUND (Off:2 Def:7),Off,DET @ LAL,DET,LAL,"Tuesday, February 13",2,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/250/34c648cd-428f-22c1-f389-0d5d72551c83_1280x720.mp4
140,,Anthony Davis,Davis REBOUND (Off:3 Def:11),Off,DET @ LAL,DET,LAL,"Tuesday, February 13",3,https://videos.nba.com/nba/pbp/media/2024/02/13/0022300776/392/4cc1fde6-0faa-c429-b4f1-91d1c8699689_1280x720.mp4
141,,Anthony Davis,Davis REBOUND (Off:1 Def:2),Off,LAL @ UTA,LAL,UTA,"Wednesday, February 14",1,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300788/105/154ef3ac-15dc-3a47-0cf9-940fe664f980_1280x720.mp4
142,,Anthony Davis,Davis REBOUND (Off:2 Def:8),Off,LAL @ UTA,LAL,UTA,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300788/428/d6e4ca4d-63a4-4ede-89d0-5c977909b7c3_1280x720.mp4
143,,Anthony Davis,Davis REBOUND (Off:3 Def:10),Off,LAL @ UTA,LAL,UTA,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300788/462/6f1ae0b3-4584-c41c-e2fa-a984b1dbc768_1280x720.mp4
144,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ GSW,LAL,GSW,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/9/7bc30bb3-8c4a-bc93-aa32-ffcda0e6d185_1280x720.mp4
145,,Anthony Davis,Davis REBOUND (Off:2 Def:5),Off,LAL @ GSW,LAL,GSW,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/273/8e36a66c-32f4-90b9-914a-89f284c8bf3d_1280x720.mp4
146,,Anthony Davis,Davis REBOUND (Off:3 Def:12),Off,LAL @ GSW,LAL,GSW,"Thursday, February 22",3,https://videos.nba.com/nba/pbp/media/2024/02/22/0022300802/482/8637df50-cf9a-b7ea-604e-4b50b67cb948_1280x720.mp4
147,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,SAS @ LAL,SAS,LAL,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/82/ae39e78d-e2cf-57e6-e8ff-0391fb2b136e_1280x720.mp4
148,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,SAS @ LAL,SAS,LAL,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/269/7a6a0c2c-4d08-fa13-d0da-b9a9f72d46ad_1280x720.mp4
149,,Anthony Davis,Davis REBOUND (Off:3 Def:5),Off,SAS @ LAL,SAS,LAL,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/342/464e6e63-d946-abc9-986b-11a802eeeef6_1280x720.mp4
150,,Anthony Davis,Davis REBOUND (Off:4 Def:5),Off,SAS @ LAL,SAS,LAL,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/390/1e0ea915-834e-2098-fba7-b49b20d1fe46_1280x720.mp4
151,,Anthony Davis,Davis REBOUND (Off:5 Def:5),Off,SAS @ LAL,SAS,LAL,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300813/392/9a599b18-1eee-2462-7c5f-8083111f8cd7_1280x720.mp4
152,,Anthony Davis,Davis REBOUND (Off:1 Def:7),Off,LAL @ PHX,LAL,PHX,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300818/441/c417431d-b453-f5b7-1257-9ce53edf27dd_1280x720.mp4
153,,Anthony Davis,Davis REBOUND (Off:2 Def:7),Off,LAL @ PHX,LAL,PHX,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300818/456/03503752-ea0d-4b7e-ff8c-ef7dac8fd8cf_1280x720.mp4
154,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,LAL @ LAC,LAL,LAC,"Wednesday, February 28",3,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/345/fb547bdd-aa29-fe23-173b-03cc794cc671_1280x720.mp4
155,,Anthony Davis,Davis REBOUND (Off:2 Def:9),Off,LAL @ LAC,LAL,LAC,"Wednesday, February 28",4,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/574/679d30dc-99b8-a11c-60d6-1b8d945071fd_1280x720.mp4
156,,Anthony Davis,Davis REBOUND (Off:3 Def:9),Off,LAL @ LAC,LAL,LAC,"Wednesday, February 28",4,https://videos.nba.com/nba/pbp/media/2024/02/28/0022300848/583/6710781c-26a5-4e04-cdf0-49e567e0e658_1280x720.mp4
157,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,WAS @ LAL,WAS,LAL,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/67/363eefa4-9ffe-a71e-6702-a959f4f52848_1280x720.mp4
158,,Anthony Davis,Davis REBOUND (Off:2 Def:0),Off,WAS @ LAL,WAS,LAL,"Thursday, February 29",1,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/70/3405d90a-38f8-7c25-544f-635edece4e26_1280x720.mp4
159,,Anthony Davis,Davis REBOUND (Off:3 Def:3),Off,WAS @ LAL,WAS,LAL,"Thursday, February 29",2,https://videos.nba.com/nba/pbp/media/2024/02/29/0022300856/270/e07e34df-4dc0-9532-53b2-5fd8f5f8853b_1280x720.mp4
160,,Anthony Davis,Davis REBOUND (Off:1 Def:5),Off,DEN @ LAL,DEN,LAL,"Saturday, March 2",2,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300869/282/0c5969f5-337e-8397-7a5b-2b87de7d9848_1280x720.mp4
161,,Anthony Davis,Davis REBOUND (Off:2 Def:9),Off,DEN @ LAL,DEN,LAL,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300869/524/7a78caac-4674-daed-94bc-8cf2bfcd94d7_1280x720.mp4
162,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,OKC @ LAL,OKC,LAL,"Monday, March 4",1,https://videos.nba.com/nba/pbp/media/2024/03/04/0022300884/154/36f9de45-f201-77e8-03be-740aa6c62528_1280x720.mp4
163,,Anthony Davis,Davis REBOUND (Off:2 Def:6),Off,OKC @ LAL,OKC,LAL,"Monday, March 4",3,https://videos.nba.com/nba/pbp/media/2024/03/04/0022300884/413/10e1f121-e669-7eee-01cd-ffaccd861ad7_1280x720.mp4
164,,Anthony Davis,Davis REBOUND (Off:3 Def:6),Off,OKC @ LAL,OKC,LAL,"Monday, March 4",3,https://videos.nba.com/nba/pbp/media/2024/03/04/0022300884/466/963e2184-4f8e-0c7d-92f5-d5574d010fa0_1280x720.mp4
165,,Anthony Davis,Davis REBOUND (Off:4 Def:8),Off,OKC @ LAL,OKC,LAL,"Monday, March 4",3,https://videos.nba.com/nba/pbp/media/2024/03/04/0022300884/510/cd94d3e6-fed3-97c9-4ba3-2d68d0f6c1e2_1280x720.mp4
166,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,SAC @ LAL,SAC,LAL,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2024/03/06/0022300901/330/3f665500-c9b5-eb50-9aff-287df0dccf7c_1280x720.mp4
167,,Anthony Davis,Davis REBOUND (Off:1 Def:4),Off,MIL @ LAL,MIL,LAL,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300915/239/bb05ddea-b2b5-ca70-80e7-41d1ce9e1072_1280x720.mp4
168,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",2,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/276/328167ff-74ca-afb1-93c9-f8832ebf3059_1280x720.mp4
169,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/333/bbb3659a-b8e3-ad02-af93-2dfd6844e6b8_1280x720.mp4
170,,Anthony Davis,Davis REBOUND (Off:3 Def:7),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/370/839348ad-0484-13c9-b165-ab88fb95f147_1280x720.mp4
171,,Anthony Davis,Davis REBOUND (Off:4 Def:7),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/396/7c81e3ac-dbcd-9c8c-fad4-e6633d62066f_1280x720.mp4
172,,Anthony Davis,Davis REBOUND (Off:5 Def:8),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/425/86194453-1d34-75dc-f649-27e92f61108d_1280x720.mp4
173,,Anthony Davis,Davis REBOUND (Off:6 Def:8),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",3,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/455/315a77f5-0867-f905-89e0-c3b78692e2f8_1280x720.mp4
174,,Anthony Davis,Davis REBOUND (Off:7 Def:9),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",4,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/508/bc853ff8-7ba4-010e-4925-f234a1bb9c25_1280x720.mp4
175,,Anthony Davis,Davis REBOUND (Off:9 Def:11),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",4,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/528/c06d71fe-6b95-fbed-ae9f-ae87e3543641_1280x720.mp4
176,,Anthony Davis,Davis REBOUND (Off:9 Def:11),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",4,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/531/d6106ad2-5be2-b807-25a1-f0930a7b2fae_1280x720.mp4
177,,Anthony Davis,Davis REBOUND (Off:10 Def:12),Off,MIN @ LAL,MIN,LAL,"Sunday, March 10",4,https://videos.nba.com/nba/pbp/media/2024/03/10/0022300932/554/e73d7fe9-af7f-6548-99c6-30bd952d076b_1280x720.mp4
178,,Anthony Davis,Davis REBOUND (Off:1 Def:0),Off,LAL @ SAC,LAL,SAC,"Wednesday, March 13",1,https://videos.nba.com/nba/pbp/media/2024/03/13/0022300954/10/a54835f0-48bc-f254-cbfe-9fe14c2d3a3a_1280x720.mp4
179,,Anthony Davis,Davis REBOUND (Off:2 Def:2),Off,LAL @ SAC,LAL,SAC,"Wednesday, March 13",1,https://videos.nba.com/nba/pbp/media/2024/03/13/0022300954/90/7ed0c18d-82b2-1fc6-80c5-2ad4a528a3d6_1280x720.mp4
180,,Anthony Davis,Davis REBOUND (Off:3 Def:4),Off,LAL @ SAC,LAL,SAC,"Wednesday, March 13",2,https://videos.nba.com/nba/pbp/media/2024/03/13/0022300954/244/e364dbb4-ca80-d97f-04fb-bfc6615588ad_1280x720.mp4
181,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,GSW @ LAL,GSW,LAL,"Saturday, March 16",1,https://videos.nba.com/nba/pbp/media/2024/03/16/0022300973/127/49aed027-420e-78bf-b852-0d319e56f19e_1280x720.mp4
182,,Anthony Davis,Davis REBOUND (Off:1 Def:6),Off,ATL @ LAL,ATL,LAL,"Monday, March 18",2,https://videos.nba.com/nba/pbp/media/2024/03/18/0022300990/273/d98a62d9-7514-c466-1689-83c8d1cc0a57_1280x720.mp4
183,,Anthony Davis,Davis REBOUND (Off:1 Def:3),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/44/2d9e0b09-c453-3428-2f93-b86e90f9eeb6_1280x720.mp4
184,,Anthony Davis,Davis REBOUND (Off:2 Def:4),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/78/8d2975e9-7540-d694-bc09-9b4526394fb3_1280x720.mp4
185,,Anthony Davis,Davis REBOUND (Off:3 Def:4),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/116/5c54ee4e-a249-4f2b-07be-700367232007_1280x720.mp4
186,,Anthony Davis,Davis REBOUND (Off:4 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/287/c56b4b8c-1c44-edce-7e99-c2d7ce31e6b4_1280x720.mp4
187,,Anthony Davis,Davis REBOUND (Off:5 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/303/8ed5f015-2913-d169-51e8-01916b679f7b_1280x720.mp4
188,,Anthony Davis,Davis REBOUND (Off:6 Def:6),Off,PHI @ LAL,PHI,LAL,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301018/378/06b6c279-c16b-2272-38b5-1f1cfe649977_1280x720.mp4
